ID,artist,title,picture data,file info,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists
17985,"GONTIER, Linard",the life of st anne,"1623, stained glass, saint-pierre-saint-paul cathedral, troyes","648*791, true color, 98 kb",https://www.wga.hu/art/g/gontier/st_anne1.jpg,historic_art_dataset/images/complete/artwork/17985.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17986,"GONTIER, Linard",the life of st anne (detail),"1623, stained glass, saint-pierre-saint-paul cathedral, troyes","553*880, true color, 105 kb",https://www.wga.hu/art/g/gontier/st_anne2.jpg,historic_art_dataset/images/complete/artwork/17986.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17987,"GONTIER, Linard",the mystical wine press (detail),"1625, stained glass, saint-pierre-saint-paul cathedral, troyes","850*1112, true color, 181 kb",https://www.wga.hu/art/g/gontier/mystwine.jpg,historic_art_dataset/images/complete/artwork/17987.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17988,"GONTIER, Linard",battle scene,"-, stained glass, hôtel de l'arquebuse, troyes","900*1000, true color, 240 kb",https://www.wga.hu/art/g/gontier/zbattle.jpg,historic_art_dataset/images/complete/artwork/17988.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17989,"GONTIER, Linard",credo (detail),"1606, stained glass, saint-pierre-saint-paul cathedral, troyes","513*754, true color, 71 kb",https://www.wga.hu/art/g/gontier/credo2.jpg,historic_art_dataset/images/complete/artwork/17989.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17990,"GONTIER, Linard",credo,"1606, stained glass, saint-pierre-saint-paul cathedral, troyes","749*891, true color, 125 kb",https://www.wga.hu/art/g/gontier/credo1.jpg,historic_art_dataset/images/complete/artwork/17990.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17991,"GONTIER, Linard",credo (detail),"1606, stained glass, saint-pierre-saint-paul cathedral, troyes","810*550, true color, 76 kb",https://www.wga.hu/art/g/gontier/credo3.jpg,historic_art_dataset/images/complete/artwork/17991.jpg,(1565-c. 1642),Baroque,glass,https://www.wga.hu/html/g/gontier/index.html,Troyes,French,False
17992,"GONZAGA, Pietro di Gottardo",design of the decoration for the triumphal red gate in moscow,"1797, pen and brush, indian ink, watercolour and ink, 365 x 320 mm, the hermitage, st. petersburg","1080*1255, true color, 124 kb",https://www.wga.hu/art/g/gonzaga/design1.jpg,historic_art_dataset/images/complete/artwork/17992.jpg,(1751-1831),Romanticism,painter,https://www.wga.hu/html/g/gonzaga/index.html,Italy,Italian,False
17993,"GONZAGA, Pietro di Gottardo",stage-set design,"1790s, pencil, indian ink and ink, 360 x 444 mm, the hermitage, st. petersburg","1107*888, true color, 157 kb",https://www.wga.hu/art/g/gonzaga/design2.jpg,historic_art_dataset/images/complete/artwork/17993.jpg,(1751-1831),Romanticism,painter,https://www.wga.hu/html/g/gonzaga/index.html,Italy,Italian,False
17994,"GONZALÈS, Eva",morning awakening,"1876, oil on canvas, 82 x 100 cm, kunsthalle, bremen","1403*1100, true color, 183 kb",https://www.wga.hu/art/g/gonzales/awakenin.jpg,historic_art_dataset/images/complete/artwork/17994.jpg,(1849-1883),Impressionism,painter,https://www.wga.hu/html/g/gonzales/index.html,Paris,French,False
17995,"GONZALÈS, Eva",a loge at the théâtre des italiens,"1874, oil on canvas, 98 x 130 cm, musée d'orsay, paris","1746*1300, true color, 189 kb",https://www.wga.hu/art/g/gonzales/loge.jpg,historic_art_dataset/images/complete/artwork/17995.jpg,(1849-1883),Impressionism,painter,https://www.wga.hu/html/g/gonzales/index.html,Paris,French,False
17996,"GONZALÈS, Eva",a loge at the théâtre des italiens (detail),"1874, oil on canvas, musée d'orsay, paris","1424*1437, true color, 149 kb",https://www.wga.hu/art/g/gonzales/loge1.jpg,historic_art_dataset/images/complete/artwork/17996.jpg,(1849-1883),Impressionism,painter,https://www.wga.hu/html/g/gonzales/index.html,Paris,French,False
17997,"GONZALÈS, Eva",the milliner,"c. 1877, gouache and pastel on canvas, 45 x 37 cm, art institute, chicago","1000*1234, true color, 203 kb",https://www.wga.hu/art/g/gonzales/milliner.jpg,historic_art_dataset/images/complete/artwork/17997.jpg,(1849-1883),Impressionism,painter,https://www.wga.hu/html/g/gonzales/index.html,Paris,French,False
17998,"GONZÁLEZ VELÁZQUEZ, Antonio",gentleness accompanied by the four cardinal virtues,"-, fresco, palacio real, madrid","1171*750, true color, 179 kb",https://www.wga.hu/art/g/gonzvela/antonio/ceiling.jpg,historic_art_dataset/images/complete/artwork/17998.jpg,(1723-1794),Rococo,painter,https://www.wga.hu/html/g/gonzvela/antonio/index.html,Madrid,Spanish,False
17999,"GONZÁLEZ VELÁZQUEZ, Antonio",crucifixion with st michael,"-, oil on canvas, 49 x 39 cm, private collection","700*910, true color, 86 kb",https://www.wga.hu/art/g/gonzvela/antonio/crucifix.jpg,historic_art_dataset/images/complete/artwork/17999.jpg,(1723-1794),Rococo,painter,https://www.wga.hu/html/g/gonzvela/antonio/index.html,Madrid,Spanish,False
18000,"GONZÁLEZ VELÁZQUEZ, Antonio",self-portrait,"-, oil on canvas, 87 x 68 cm, museo del prado, madrid","850*1104, true color, 95 kb",https://www.wga.hu/art/g/gonzvela/antonio/selfport.jpg,historic_art_dataset/images/complete/artwork/18000.jpg,(1723-1794),Rococo,painter,https://www.wga.hu/html/g/gonzvela/antonio/index.html,Madrid,Spanish,False
18001,"GONZÁLEZ VELÁZQUEZ, Isidro",interior view,"1803, photo, casa del labrador, aranjuez","1100*1015, true color, 243 kb",https://www.wga.hu/art/g/gonzvela/isidro/labrado3.jpg,historic_art_dataset/images/complete/artwork/18001.jpg,(1764-1840),Neoclassicism,architect,https://www.wga.hu/html/g/gonzvela/isidro/index.html,Spain,Spanish,False
18002,"GONZÁLEZ VELÁZQUEZ, Isidro",general view,"1803, photo, casa del labrador, aranjuez","1400*743, true color, 176 kb",https://www.wga.hu/art/g/gonzvela/isidro/labrado1.jpg,historic_art_dataset/images/complete/artwork/18002.jpg,(1764-1840),Neoclassicism,architect,https://www.wga.hu/html/g/gonzvela/isidro/index.html,Spain,Spanish,True
18003,"GONZÁLEZ VELÁZQUEZ, Isidro",exterior view,"1803, photo, casa del labrador, aranjuez","1300*993, true color, 236 kb",https://www.wga.hu/art/g/gonzvela/isidro/labrado2.jpg,historic_art_dataset/images/complete/artwork/18003.jpg,(1764-1840),Neoclassicism,architect,https://www.wga.hu/html/g/gonzvela/isidro/index.html,Spain,Spanish,False
18004,"GONZÁLEZ VELÁZQUEZ, Zacarías",the miracle of st casilda,"c. 1820, oil on canvas, 106 x 77 cm, private collection","700*988, true color, 111 kb",https://www.wga.hu/art/g/gonzvela/zacarias/miracle.jpg,historic_art_dataset/images/complete/artwork/18004.jpg,(1763-1834),Romanticism,painter,https://www.wga.hu/html/g/gonzvela/zacarias/index.html,Madrid,Spanish,False
18005,"GONZÁLEZ VELÁZQUEZ, Zacarías","portrait of maria luisa of parma, queen of spain","c. 1790, oil on canvas, 230 x 160 cm, private collection","650*935, true color, 68 kb",https://www.wga.hu/art/g/gonzvela/zacarias/queen_sp.jpg,historic_art_dataset/images/complete/artwork/18005.jpg,(1763-1834),Romanticism,painter,https://www.wga.hu/html/g/gonzvela/zacarias/index.html,Madrid,Spanish,False
18006,"GONZÁLEZ VELÁZQUEZ, Zacarías",self-portrait,"-, oil on canvas, 59 x 45 cm, museo del prado, madrid","1000*1288, true color, 57 kb",https://www.wga.hu/art/g/gonzvela/zacarias/selfport.jpg,historic_art_dataset/images/complete/artwork/18006.jpg,(1763-1834),Romanticism,painter,https://www.wga.hu/html/g/gonzvela/zacarias/index.html,Madrid,Spanish,False
18007,"GONZÁLEZ Y SERRANO, Bartolomé","portrait of margarita aldobrandini, duchess of parma","1610-23, oil on canvas, 155 x 112 cm, the hermitage, st. petersburg","881*1254, true color, 109 kb",https://www.wga.hu/art/g/gonzalez/duchess.jpg,historic_art_dataset/images/complete/artwork/18007.jpg,(1564-1627),Mannerism,painter,https://www.wga.hu/html/g/gonzalez/index.html,Spain,Spanish,False
18008,"GONZÁLEZ Y SERRANO, Bartolomé",portrait of a gentleman,"c. 1607, oil on canvas, 115 x 98 cm, private collection","800*947, true color, 103 kb",https://www.wga.hu/art/g/gonzalez/gentlema.jpg,historic_art_dataset/images/complete/artwork/18008.jpg,(1564-1627),Mannerism,painter,https://www.wga.hu/html/g/gonzalez/index.html,Spain,Spanish,False
18009,"GONZÁLEZ Y SERRANO, Bartolomé",queen margarita of austria,"1609, oil on canvas, 116 x 100 cm, museo del prado, madrid","623*733, true color, 103 kb",https://www.wga.hu/art/g/gonzalez/margarit.jpg,historic_art_dataset/images/complete/artwork/18009.jpg,(1564-1627),Mannerism,painter,https://www.wga.hu/html/g/gonzalez/index.html,Spain,Spanish,False
18010,"GONZÁLEZ Y SERRANO, Bartolomé",st john the baptist,"1621, oil on canvas, 150 x 90 cm, szépmûvészeti múzeum, budapest","719*1200, true color, 109 kb",https://www.wga.hu/art/g/gonzalez/st_john.jpg,historic_art_dataset/images/complete/artwork/18010.jpg,(1564-1627),Mannerism,painter,https://www.wga.hu/html/g/gonzalez/index.html,Spain,Spanish,False
18011,"GONÇALVES, Nuno","altarpiece of saint vincent, the panel of the fishermen","1460s, panel, museu nacional de arte antiga, lisbon","440*1600, true color, 177 kb",https://www.wga.hu/art/g/goncalve/n-pescac.jpg,historic_art_dataset/images/complete/artwork/18011.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18012,"GONÇALVES, Nuno","altarpiece of saint vincent, the panel of the relic","1460s, panel, museu nacional de arte antiga, lisbon","465*1602, true color, 154 kb",https://www.wga.hu/art/g/goncalve/n-reliqc.jpg,historic_art_dataset/images/complete/artwork/18012.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18013,"GONÇALVES, Nuno","altarpiece of saint vincent, the panel of the infants","1460s, oil on panel, 207 x 129 cm, museu nacional de arte antiga, lisbon","744*1250, true color, 181 kb",https://www.wga.hu/art/g/goncalve/n-infanc.jpg,historic_art_dataset/images/complete/artwork/18013.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18014,"GONÇALVES, Nuno","altarpiece of saint vincent, the panel of the relic (detail)","1460s, panel, museu nacional de arte antiga, lisbon","878*1200, true color, 190 kb",https://www.wga.hu/art/g/goncalve/n-reliqd.jpg,historic_art_dataset/images/complete/artwork/18014.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18015,"GONÇALVES, Nuno","altarpiece of saint vincent, the panel of the knights","1460s, panel, museu nacional de arte antiga, lisbon","448*1603, true color, 161 kb",https://www.wga.hu/art/g/goncalve/n-cavalc.jpg,historic_art_dataset/images/complete/artwork/18015.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18016,"GONÇALVES, Nuno","altarpiece of saint vincent, the archbishop panel","1460s, panel, museu nacional de arte antiga, lisbon","733*1200, true color, 204 kb",https://www.wga.hu/art/g/goncalve/n-arcebc.jpg,historic_art_dataset/images/complete/artwork/18016.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18017,"GONÇALVES, Nuno","altarpiece of saint vincent, the panel of the monks","1460s, panel, museu nacional de arte antiga, lisbon","510*1633, true color, 152 kb",https://www.wga.hu/art/g/goncalve/n-fradec.jpg,historic_art_dataset/images/complete/artwork/18017.jpg,(active 1450-1471),Early Renaissance,painter,https://www.wga.hu/html/g/goncalve/index.html,Portugal,Portuguese,False
18018,"GOOCH, Thomas",welsh springer spaniel,"1789, oil on canvas, 64 x 76 cm, private collection","1024*837, true color, 87 kb",https://www.wga.hu/art/g/gooch/spaniel1.jpg,historic_art_dataset/images/complete/artwork/18018.jpg,(c. 1750-1802),Rococo,painter,https://www.wga.hu/html/g/gooch/index.html,London,English,False
18019,"GOOCH, Thomas",a black and tan spaniel,"-, oil on canvas, 102 x 127 cm, private collection","1126*939, true color, 102 kb",https://www.wga.hu/art/g/gooch/spaniel2.jpg,historic_art_dataset/images/complete/artwork/18019.jpg,(c. 1750-1802),Rococo,painter,https://www.wga.hu/html/g/gooch/index.html,London,English,False
18020,"GORDEYEV, Fyodor Gordeyevich",prometheus,"1769, galvanoplastic, state russian museum, st. petersburg","919*700, grayscale, 92 kb",https://www.wga.hu/art/g/gordeyev/promethe.jpg,historic_art_dataset/images/complete/artwork/18020.jpg,(1744-1810),Neoclassicism,sculptor,https://www.wga.hu/html/g/gordeyev/index.html,St.Petersburg,Russian,False
18021,"GORDIGIANI, Michele",portrait of thomas carlyle,"1869-70, oil on canvas, 52 x 42 cm, galleria dell'arte moderna, palazzo pitti, florence","900*1093, true color, 66 kb",https://www.wga.hu/art/g/gordigia/carlyle.jpg,historic_art_dataset/images/complete/artwork/18021.jpg,(1830-1909),Realism,painter,https://www.wga.hu/html/g/gordigia/index.html,Florence,Italian,False
18022,"GORDON, John Watson",portrait of charles lamb,"-, oil on canvas, 76 x 64 cm, private collection","882*1078, true color, 64 kb",https://www.wga.hu/art/g/gordon/portrait.jpg,historic_art_dataset/images/complete/artwork/18022.jpg,(1788-1864),Realism,painter,https://www.wga.hu/html/g/gordon/index.html,Edinburgh,Scottish,False
18023,"GORE, Spencer Frederick",mornington crescent,"1911, oil on canvas, 64 x 77 cm, tate gallery, london","1036*850, true color, 161 kb",https://www.wga.hu/art/g/gore/morningt.jpg,historic_art_dataset/images/complete/artwork/18023.jpg,(1878-1914),Impressionism,painter,https://www.wga.hu/html/g/gore/index.html,England,English,False
18024,GORO DI GREGORIO,madonna of the crippled (detail),"-, marble, museo regionale, messina","686*768, grayscale, 57 kb",https://www.wga.hu/art/g/goro/crippled.jpg,historic_art_dataset/images/complete/artwork/18024.jpg,(active first half 14th cent.),Medieval,sculptor,https://www.wga.hu/html/g/goro/index.html,Siena,Italian,False
18025,GORO DI GREGORIO,arrival of the ambassadors from rome,"1324, marble, height 37 cm, duomo, massa marittima","579*768, true color, 96 kb",https://www.wga.hu/art/g/goro/cerbone2.jpg,historic_art_dataset/images/complete/artwork/18025.jpg,(active first half 14th cent.),Medieval,sculptor,https://www.wga.hu/html/g/goro/index.html,Siena,Italian,False
18026,GORO DI GREGORIO,st cerbone being thrown to the bears (detail),"1324, marble, height 37 cm (size of detail), duomo, massa marittima","770*768, true color, 136 kb",https://www.wga.hu/art/g/goro/cerbone1.jpg,historic_art_dataset/images/complete/artwork/18026.jpg,(active first half 14th cent.),Medieval,sculptor,https://www.wga.hu/html/g/goro/index.html,Siena,Italian,False
18027,GORO DI GREGORIO,tomb of st cerbone,"1324, marble, duomo, massa marittima","1216*900, grayscale, 128 kb",https://www.wga.hu/art/g/goro/cerbone.jpg,historic_art_dataset/images/complete/artwork/18027.jpg,(active first half 14th cent.),Medieval,sculptor,https://www.wga.hu/html/g/goro/index.html,Siena,Italian,False
18028,GORO DI SER NEROCCIO DI GORO,fortitude,"1431, gilded bronze, baptistery, siena","800*800, true color, 146 kb",https://www.wga.hu/art/g/goro_n/fountain.jpg,historic_art_dataset/images/complete/artwork/18028.jpg,(1386-c. 1444),Medieval,goldsmith,https://www.wga.hu/html/g/goro_n/index.html,Siena,Italian,False
18029,"GOSSART, Jan",portrait of a gentleman,"c. 1530, oil on panel transferred to canvas, 64 x 51 cm, the clark art institute, williamstown","1227*1550, true color, 285 kb",https://www.wga.hu/art/g/gossart/06portra/25portrb.jpg,historic_art_dataset/images/complete/artwork/18029.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18030,"GOSSART, Jan",portrait of francisco de los cobos y molina,"1530-32, oil on oak panel, 44 x 34 cm, j. paul getty museum, los angeles","832*1100, true color, 77 kb",https://www.wga.hu/art/g/gossart/06portra/26portra.jpg,historic_art_dataset/images/complete/artwork/18030.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18031,"GOSSART, Jan",a man holding a glove,"c. 1530, oil on oak panel, 24 x 17 cm, national gallery, london","622*900, true color, 67 kb",https://www.wga.hu/art/g/gossart/06portra/25portra.jpg,historic_art_dataset/images/complete/artwork/18031.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18032,"GOSSART, Jan",portrait of a man,"-, oil on panel, 42 x 32 cm, statens museum for kunst, copenhagen","1091*1500, true color, 170 kb",https://www.wga.hu/art/g/gossart/06portra/27portra.jpg,historic_art_dataset/images/complete/artwork/18032.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18033,"GOSSART, Jan",the mystic marriage of st catherine,"1503-08, pen and brown ink, 227 x 172 mm, statens museum for kunst, copenhagen","573*750, true color, 133 kb",https://www.wga.hu/art/g/gossart/07drawin/11drawin.jpg,historic_art_dataset/images/complete/artwork/18033.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18034,"GOSSART, Jan",the holy family seated at the foot of a tree,"1510-15, pen and brown ink, over black chalk, on vellum, 156 x 127 mm, metropolitan museum of art, new york","495*600, true color, 50 kb",https://www.wga.hu/art/g/gossart/07drawin/12drawin.jpg,historic_art_dataset/images/complete/artwork/18034.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18035,"GOSSART, Jan",virgin and child with sts catherine and barbara,"1510-15, black chalk, 424 x 299 mm, rijksmuseum, amsterdam","739*1000, true color, 208 kb",https://www.wga.hu/art/g/gossart/07drawin/13drawin.jpg,historic_art_dataset/images/complete/artwork/18035.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18036,"GOSSART, Jan",adam accuses eve before god,"1520-25, pen and gray-brown ink, 200 x 265 mm, rijksmuseum, amsterdam","1065*800, true color, 172 kb",https://www.wga.hu/art/g/gossart/07drawin/19drawin.jpg,historic_art_dataset/images/complete/artwork/18036.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18037,"GOSSART, Jan",st john the evangelist on patmos,"1515-20, pen and brown ink, diameter 210 mm, private collection","754*750, true color, 87 kb",https://www.wga.hu/art/g/gossart/07drawin/15drawin.jpg,historic_art_dataset/images/complete/artwork/18037.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18038,"GOSSART, Jan",the adoration of the magi,"1515-20, pen and brown ink on vellum, 270 x 194 mm, musée du louvre, paris","612*850, true color, 105 kb",https://www.wga.hu/art/g/gossart/07drawin/16drawin.jpg,historic_art_dataset/images/complete/artwork/18038.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18039,"GOSSART, Jan",adam and eve,"c. 1520, pen and ink, brush and ink, and white gouache, on blue-gray prepared paper, 348 x 239 mm, devonshire collection, chatsworth","657*950, true color, 104 kb",https://www.wga.hu/art/g/gossart/07drawin/17drawin.jpg,historic_art_dataset/images/complete/artwork/18039.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18040,"GOSSART, Jan",adam and eve,"1520-25, pen and brown ink over black chalk or charcoal, 259 x 211 mm, graphische sammlung albertina, vienna","696*850, true color, 130 kb",https://www.wga.hu/art/g/gossart/07drawin/18drawin.jpg,historic_art_dataset/images/complete/artwork/18040.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18041,"GOSSART, Jan",portrait of a man,"c. 1530, oil on oak panel, 28 x 23 cm, staatliche museen, kassel","783*1000, true color, 110 kb",https://www.wga.hu/art/g/gossart/06portra/24portra.jpg,historic_art_dataset/images/complete/artwork/18041.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18042,"GOSSART, Jan",virgin and child with st john the baptist,"1520s, pen and brown ink, 135 x 154 mm, british museum, london","741*650, true color, 100 kb",https://www.wga.hu/art/g/gossart/07drawin/20drawin.jpg,historic_art_dataset/images/complete/artwork/18042.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18043,"GOSSART, Jan",virgin of humility,"1520-25, pen and brown ink, 218 x 198 mm, staatliche graphische sammlung, munich","700*749, true color, 102 kb",https://www.wga.hu/art/g/gossart/07drawin/21drawin.jpg,historic_art_dataset/images/complete/artwork/18043.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18044,"GOSSART, Jan",the beheading of st john the baptist,"1510-15, pen and black ink, heightened with white gouache, on gray-brown prepared paper, diameter 245 mm, école nationale supérieure des beaux-arts, paris","811*800, true color, 105 kb",https://www.wga.hu/art/g/gossart/07drawin/14drawin.jpg,historic_art_dataset/images/complete/artwork/18044.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18045,"GOSSART, Jan",portrait of a man (detail),"c. 1530, oil on oak panel, national gallery of art, washington","1536*873, true color, 149 kb",https://www.wga.hu/art/g/gossart/06portra/23portra.jpg,historic_art_dataset/images/complete/artwork/18045.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18046,"GOSSART, Jan",portrait of a man with a rosary,"c. 1528, oil on oak panel, 69 x 49 cm, national gallery, london","1083*1500, true color, 152 kb",https://www.wga.hu/art/g/gossart/06portra/16portra.jpg,historic_art_dataset/images/complete/artwork/18046.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18047,"GOSSART, Jan",young girl with astronomic instrument,"c. 1530, oil on oak panel, 38 x 29 cm, national gallery, london","842*1100, true color, 129 kb",https://www.wga.hu/art/g/gossart/06portra/21portra.jpg,historic_art_dataset/images/complete/artwork/18047.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,True
18048,"GOSSART, Jan",the adoration of the shepherds,"1520s, pen and brown ink, brush and gray-blue ink, 110 x 83 mm, staatliche museen, berlin","378*500, true color, 54 kb",https://www.wga.hu/art/g/gossart/07drawin/22drawin.jpg,historic_art_dataset/images/complete/artwork/18048.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18049,"GOSSART, Jan",portrait of a woman,"1520-25, oil on oak panel, 36 x 34 cm, staatliche museen, berlin","1030*1100, true color, 140 kb",https://www.wga.hu/art/g/gossart/06portra/06portra.jpg,historic_art_dataset/images/complete/artwork/18049.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18050,"GOSSART, Jan",portrait of a man,"1520-25, oil on oak panel, 47 x 35 cm, metropolitan museum of art, new york","971*1300, true color, 94 kb",https://www.wga.hu/art/g/gossart/06portra/07portra.jpg,historic_art_dataset/images/complete/artwork/18050.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18051,"GOSSART, Jan",portrait of a man,"1520-25, oil on oak panel, 43 x 31 cm, currier museum of art, manchester, new hampshire","900*1253, true color, 86 kb",https://www.wga.hu/art/g/gossart/06portra/08portra.jpg,historic_art_dataset/images/complete/artwork/18051.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18052,"GOSSART, Jan",portrait of a man,"1520-25, oil on oak panel, 61 x 46 cm, koninklijk museum voor schone kunsten, antwerp","1124*1500, true color, 127 kb",https://www.wga.hu/art/g/gossart/06portra/09portra.jpg,historic_art_dataset/images/complete/artwork/18052.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18053,"GOSSART, Jan",portrait of a man,"1520-25, oil on oak panel, 57 x 46 cm, kimbell art museum, fort worth","1027*1300, true color, 113 kb",https://www.wga.hu/art/g/gossart/06portra/10portra.jpg,historic_art_dataset/images/complete/artwork/18053.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18054,"GOSSART, Jan",portrait of a man,"c. 1524, oil on oak panel, 64 x 48 cm, the clark art institute, williamstown","1156*1551, true color, 233 kb",https://www.wga.hu/art/g/gossart/06portra/11portra.jpg,historic_art_dataset/images/complete/artwork/18054.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18055,"GOSSART, Jan",portrait of a man,"c. 1530, oil on oak panel, 64 x 48 cm, national gallery of art, washington","1129*1500, true color, 186 kb",https://www.wga.hu/art/g/gossart/06portra/22portra.jpg,historic_art_dataset/images/complete/artwork/18055.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18056,"GOSSART, Jan",portrait of a monk,"1526, oil on oak panel, 37 x 25 cm, musée du louvre, paris","760*1100, true color, 89 kb",https://www.wga.hu/art/g/gossart/06portra/12portra.jpg,historic_art_dataset/images/complete/artwork/18056.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18057,"GOSSART, Jan",portrait of a man,"1520-25, oil on oak panel, 37 x 28 cm, kunsthistorisches museum, vienna","754*1100, true color, 100 kb",https://www.wga.hu/art/g/gossart/06portra/05portra.jpg,historic_art_dataset/images/complete/artwork/18057.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18058,"GOSSART, Jan",portrait of a man,"1525-30, oil on oak panel, 34 x 24 cm, musées royaux des beaux-arts, brussels","800*1118, true color, 73 kb",https://www.wga.hu/art/g/gossart/06portra/14portra.jpg,historic_art_dataset/images/complete/artwork/18058.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,True
18059,"GOSSART, Jan",an elderly couple,"1525-30, oil on parchment laid down on canvas, 47 x 68 cm, national gallery, london","1500*1035, true color, 167 kb",https://www.wga.hu/art/g/gossart/06portra/15portra.jpg,historic_art_dataset/images/complete/artwork/18059.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18060,"GOSSART, Jan",anna van bergen,"1526-30, oil on oak panel, 56 x 43 cm, the clark art institute, williamstown","1175*1551, true color, 261 kb",https://www.wga.hu/art/g/gossart/06portra/17portra.jpg,historic_art_dataset/images/complete/artwork/18060.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
