ID,artist,title,picture data,file info,jpg url
20959,"HOOCH, Pieter de",a woman drinking with two men,"c. 1658, oil on canvas, 73,7 x 64,6, national gallery, london","1031*1200, true color, 195 kb",https://www.wga.hu/art/h/hooch/2/21hooch.jpg
20960,"HOOFT, Willem Dirksz.",the prodigal son,"1630, engraving, koninklijke bibliotheek, the hague","750*974, grayscale, 128 kb",https://www.wga.hu/art/h/hooft/prodigal.jpg
20961,"HOOGHE, Romeyn de",battle of narva on 19 november 1700,"1700s, etching with line engraving, 526 x 622 mm, the hermitage, st. petersburg","1107*912, grayscale, 191 kb",https://www.wga.hu/art/h/hooghe/battle.jpg
20962,"HOOGSTRATEN, Samuel van",self-portrait,"1647-49, oil on canvas, 102 x 79 cm, the hermitage, st. petersburg","975*1255, true color, 83 kb",https://www.wga.hu/art/h/hoogstra/selfport.jpg
20963,"HOOGSTRATEN, Samuel van",tobias's farewell to his parents,"-, oil on canvas, 65 x 73 cm, the hermitage, st. petersburg","1255*1101, true color, 115 kb",https://www.wga.hu/art/h/hoogstra/tobias.jpg
20964,"HOOGSTRATEN, Samuel van",letter board,"1666-68, oil on canvas, 63 x 79 cm, kunsthalle, karlsruhe","1400*1116, true color, 197 kb",https://www.wga.hu/art/h/hoogstra/stillife.jpg
20965,"HOOGSTRATEN, Samuel van",portrait of johan cornelisz. vijgeboom and his wife,"1647, oil on canvas, 102 x 130 cm, private collection","1030*783, true color, 109 kb",https://www.wga.hu/art/h/hoogstra/vijgeboo.jpg
20966,"HOOGSTRATEN, Samuel van",tromp-l'oeil still-life,"1664, oil on canvas, 46 x 58 cm, dordrechts museum, dordrecht","1070*800, true color, 113 kb",https://www.wga.hu/art/h/hoogstra/still_li.jpg
20967,"HOOGSTRATEN, Samuel van",trompe-l'oeil still-life,"1655, oil on canvas, 92 x 72 cm, akademie der bildenden künste, vienna","1114*1400, true color, 203 kb",https://www.wga.hu/art/h/hoogstra/stil_lif.jpg
20968,"HOOGSTRATEN, Samuel van",self-portrait,"1645, oil on panel, 54 x 45 cm, liechtenstein museum, vienna","1000*1207, true color, 57 kb",https://www.wga.hu/art/h/hoogstra/selfpor.jpg
20969,"HOOGSTRATEN, Samuel van",view of a corridor,"1662, oil on canvas, 260 x 140 cm, national trust, dyrham park","650*1344, true color, 175 kb",https://www.wga.hu/art/h/hoogstra/corridor.jpg
20970,"HOOGSTRATEN, Samuel van",mother with a child in a wicker cradle,"-, oil on canvas, 58 x 48 cm, private collection","700*813, true color, 125 kb",https://www.wga.hu/art/h/hoogstra/mother_c.jpg
20971,"HOOGSTRATEN, Samuel van",the anaemic lady,"1660s, oil on canvas, 70 x 55 cm, rijksmuseum, amsterdam","950*1200, true color, 102 kb",https://www.wga.hu/art/h/hoogstra/anaemic.jpg
20972,"HOOGSTRATEN, Samuel van",annunciation of the death of the virgin,"c. 1670, oil on canvas, 66 x 53 cm, metropolitan museum of art, new york","1115*1400, true color, 156 kb",https://www.wga.hu/art/h/hoogstra/annuncia.jpg
20973,"HOOGSTRATEN, Samuel van",portrait of a gentleman,"1650, oil on canvas, 103 x 85 cm, private collection","889*1079, true color, 62 kb",https://www.wga.hu/art/h/hoogstra/port_gen.jpg
20974,"HOOGSTRATEN, Samuel van",two women by a cradle,"1670, oil on canvas, 66 x 55 cm, museum of fine arts, springfield","1100*1359, true color, 148 kb",https://www.wga.hu/art/h/hoogstra/cradle.jpg
20975,"HOOGSTRATEN, Samuel van",man looking through a window,"1653, oil on canvas, 111 x 87 cm, kunsthistorisches museum, vienna","1100*1414, true color, 242 kb",https://www.wga.hu/art/h/hoogstra/man_look.jpg
20976,"HOOGSTRATEN, Samuel van",view of a corridor,"c. 1670, oil on canvas, 103 x 70 cm, musée du louvre, paris","1000*1471, true color, 138 kb",https://www.wga.hu/art/h/hoogstra/corridos.jpg
20977,"HOPFER, Daniel",voluptas,"1500s, etching, 225 x 136 mm, the hermitage, st. petersburg","619*884, grayscale, 137 kb",https://www.wga.hu/art/h/hopfer/voluptas.jpg
20978,"HOPPNER, John",portrait of emilia charlotte lennox,"-, oil on canvas, 76 x 64 cm, private collection","737*900, true color, 111 kb",https://www.wga.hu/art/h/hoppner/lennox.jpg
20979,"HOPPNER, John",portrait of william pitt the younger,"-, oil on canvas,115 x 145 cm, private collection","1182*1500, true color, 132 kb",https://www.wga.hu/art/h/hoppner/pitt_wil.jpg
20980,"HOPPNER, John",sir john jeffreys pratt,"-, oil on canvas, 249 x 149 cm, staatliche museen, berlin","1000*1561, true color, 177 kb",https://www.wga.hu/art/h/hoppner/pratt.jpg
20981,"HOPPNER, John",lord hugh seymour,"1799, oil on canvas, 96 x 83 cm, national maritime museum, greenwich","800*965, true color, 71 kb",https://www.wga.hu/art/h/hoppner/seymour.jpg
20982,"HOREMANS, Jan Jozef I",capriccio scene,"-, oil on canvas, 59 x 51 cm, private collection","800*928, true color, 90 kb",https://www.wga.hu/art/h/horemans/jan_i/capricci.jpg
20983,"HOREMANS, Jan Jozef I",operation,"1740s, oil on canvas, 34 x 41 cm, the hermitage, st. petersburg","829*1023, true color, 78 kb",https://www.wga.hu/art/h/horemans/jan_i/operatio.jpg
20984,"HOREMANS, Jan Jozef II",tea time,"-, oil on canvas, 51 x 58 cm, koninklijk museum voor schone kunsten, antwerp","1020*893, true color, 148 kb",https://www.wga.hu/art/h/horemans/jan_ii/teatime.jpg
20985,"HOREMANS, Jan Jozef II",at the painter's studio,"-, oil on canvas, 62 x 59 cm, private collection","1050*1100, true color, 127 kb",https://www.wga.hu/art/h/horemans/jan_ii/studio.jpg
20986,"HOREMANS, Jan Jozef II",a sick woman,"-, oil on canvas, 47 x 62 cm, private collection","1100*837, true color, 173 kb",https://www.wga.hu/art/h/horemans/jan_ii/sick_wom.jpg
20987,"HOREMANS, Jan Jozef II",a peddler hawking spirits,"-, oil on canvas, 48 x 57 cm, private collection","1203*1000, true color, 142 kb",https://www.wga.hu/art/h/horemans/jan_ii/peddler.jpg
20988,"HOREMANS, Jan Jozef II",the marriage contract,"1768, oil on canvas, 112 x 108 cm, rockox house, antwerp","765*1092, true color, 119 kb",https://www.wga.hu/art/h/horemans/jan_ii/marriage.jpg
20989,"HOREMANS, Jan Jozef II",patrician interior,"-, oil on canvas, 48 x 58 cm, private collection","1221*1000, true color, 162 kb",https://www.wga.hu/art/h/horemans/jan_ii/interior.jpg
20990,"HOREMANS, Jan Jozef II",the crafty maid or the guardian outwitted,"-, oil on canvas, 40 x 32 cm, private collection","1180*1500, true color, 220 kb",https://www.wga.hu/art/h/horemans/jan_ii/craftyma.jpg
20991,"HOREMANS, Jan Jozef II",concert in an interior,"1764, oil on canvas, 120 x 108 cm, rockox house, antwerp","762*1095, true color, 157 kb",https://www.wga.hu/art/h/horemans/jan_ii/concert.jpg
20992,"HOREMANS, Jan Jozef II",lesson of singing,"1750s, oil on canvas, 45 x 38 cm, the hermitage, st. petersburg","1034*1244, true color, 122 kb",https://www.wga.hu/art/h/horemans/jan_ii/lesson.jpg
20993,"HOREMANS, Jan Jozef II",the concert,"-, oil on canvas, 69 x 59 cm, private collection","1320*1500, true color, 217 kb",https://www.wga.hu/art/h/horemans/jan_ii/concert1.jpg
20994,"HORENBOUT, Gerard",grimani breviary: the month of october,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","777*1081, true color, 141 kb",https://www.wga.hu/art/h/horenbou/gerard/1/10months.jpg
20995,"HORENBOUT, Gerard",portraits of lieven van pottelsberghe and his wife,"-, oil on panel, 43 x 34 cm (each), museum voor schone kunsten, ghent","1298*838, true color, 131 kb",https://www.wga.hu/art/h/horenbou/gerard/2/pottelsb.jpg
20996,"HORENBOUT, Gerard",the rothschild prayer book,"1510s, manuscript, 228 x 160 mm, private collection","1200*901, true color, 224 kb",https://www.wga.hu/art/h/horenbou/gerard/2/3rothsch.jpg
20997,"HORENBOUT, Gerard",book of hours,"c. 1503, manuscript (codex 1897), österreichische nationalbibliothek, vienna","768*1200, true color, 191 kb",https://www.wga.hu/art/h/horenbou/gerard/2/2tudor.jpg
20998,"HORENBOUT, Gerard",sforza hours,"c. 1490, 1517-21, manuscript (add. mss. 34294, 45722, 62997), 131 x 93 mm, british library, london","881*600, true color, 91 kb",https://www.wga.hu/art/h/horenbou/gerard/2/1sforza.jpg
20999,"HORENBOUT, Gerard",grimani breviary,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","750*1025, true color, 159 kb",https://www.wga.hu/art/h/horenbou/gerard/1/20babel.jpg
21000,"HORENBOUT, Gerard",grimani breviary: the month of december,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","784*1083, true color, 160 kb",https://www.wga.hu/art/h/horenbou/gerard/1/12months.jpg
21001,"HORENBOUT, Gerard",grimani breviary: the month of november,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","781*1085, true color, 168 kb",https://www.wga.hu/art/h/horenbou/gerard/1/11months.jpg
21002,"HORENBOUT, Gerard",grimani breviary: the month of september,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","800*1067, true color, 164 kb",https://www.wga.hu/art/h/horenbou/gerard/1/09months.jpg
21003,"HORENBOUT, Gerard",grimani breviary: the month of july,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","800*1104, true color, 188 kb",https://www.wga.hu/art/h/horenbou/gerard/1/07months.jpg
21004,"HORENBOUT, Gerard",grimani breviary: the month of june,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","857*1100, true color, 160 kb",https://www.wga.hu/art/h/horenbou/gerard/1/06months.jpg
21005,"HORENBOUT, Gerard",grimani breviary: the month of may,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","778*1077, true color, 146 kb",https://www.wga.hu/art/h/horenbou/gerard/1/05months.jpg
21006,"HORENBOUT, Gerard",grimani breviary: the month of april,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","784*1083, true color, 144 kb",https://www.wga.hu/art/h/horenbou/gerard/1/04months.jpg
21007,"HORENBOUT, Gerard",grimani breviary: the month of march,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","778*1070, true color, 128 kb",https://www.wga.hu/art/h/horenbou/gerard/1/03months.jpg
21008,"HORENBOUT, Gerard",grimani breviary: the month of february,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","863*1100, true color, 193 kb",https://www.wga.hu/art/h/horenbou/gerard/1/02months.jpg
21009,"HORENBOUT, Gerard",grimani breviary: the month of january,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","783*1077, true color, 123 kb",https://www.wga.hu/art/h/horenbou/gerard/1/01months.jpg
21010,"HORENBOUT, Gerard",grimani breviary: the month of august,"1510s, manuscript (ms. lat. i 99), 280 x 215 mm, biblioteca nazionale marciana, venice","778*1083, true color, 135 kb",https://www.wga.hu/art/h/horenbou/gerard/1/08months.jpg
21011,"HORENBOUT, Lucas",henry viii,"c. 1526, oil on wood, 65 x 58 cm, art gallery of south australia, adelaide","964*1100, true color, 197 kb",https://www.wga.hu/art/h/horenbou/lucas/henry_8.jpg
21012,"HORENBOUT, Lucas","henry viii, king of england","1525-27, watercolour on vellum mounted on card, 53 x 48 mm, fitzwilliam museum, cambridge","510*600, true color, 69 kb",https://www.wga.hu/art/h/horenbou/lucas/henry8a.jpg
21013,"HORENBOUT, Lucas",portrait of catherine of aragon,"1525-27, vellum, diameter 3,8 cm, national portrait gallery, london","402*527, true color, 32 kb",https://www.wga.hu/art/h/horenbou/lucas/aragon.jpg
21014,"HORENBOUT, Lucas","henry viii, king of england","c. 1526, miniature on vellum mounted on cardboard, diameter 56 mm, musée du louvre, paris","600*589, true color, 81 kb",https://www.wga.hu/art/h/horenbou/lucas/henry8.jpg
21015,"HORNY, Franz",view of olevano,"c. 1822, pen with black and gray ink and watercolours, pencil, 531 x 431 mm, staatliche museen, berlin","750*913, true color, 194 kb",https://www.wga.hu/art/h/horny/olevano.jpg
21016,"HORTA, Victor",hôtel solvay: façade,"1898-1900, photo, avenue louise 224, brussels","1050*1400, true color, 279 kb",https://www.wga.hu/art/h/horta/solvay01.jpg
21017,"HORTA, Victor",magasins waucquez: façade,"1905, photo, rue des sables 20, brussels","1600*1064, true color, 214 kb",https://www.wga.hu/art/h/horta/magasin1.jpg
21018,"HORTA, Victor",magasins waucquez: interior,"1905, photo, rue des sables 20, brussels","1204*800, true color, 146 kb",https://www.wga.hu/art/h/horta/magasin2.jpg
21019,"HORTA, Victor",magasins waucquez: interior,"1905, photo, rue des sables 20, brussels","1204*800, true color, 203 kb",https://www.wga.hu/art/h/horta/magasin3.jpg
21020,"HORTA, Victor",hôtel tassel: interior,"1892-93, photo, 6 rue paul-emile janson, brussels","1200*817, true color, 172 kb",https://www.wga.hu/art/h/horta/htassel5.jpg
21021,"HORTA, Victor",magasins waucquez: interior,"1905, photo, rue des sables 20, brussels","804*1200, true color, 249 kb",https://www.wga.hu/art/h/horta/magasin4.jpg
21022,"HORTA, Victor",palais des beaux-arts: exterior,"1919-28, photo, rue ravenstein 23, brussels","1600*1346, true color, 200 kb",https://www.wga.hu/art/h/horta/palais1.jpg
21023,"HORTA, Victor",palais des beaux-arts: concert hall,"1919-28, photo, rue ravenstein 23, brussels","1600*1068, true color, 190 kb",https://www.wga.hu/art/h/horta/palais2.jpg
21024,"HORTA, Victor",hôtel solvay: entrance,"1898-1900, photo, avenue louise 224, brussels","1050*1400, true color, 174 kb",https://www.wga.hu/art/h/horta/solvay02.jpg
21025,"HORTA, Victor",hôtel solvay: staircase,"1898-1900, photo, avenue louise 224, brussels","1436*961, true color, 265 kb",https://www.wga.hu/art/h/horta/solvay08.jpg
21026,"HORTA, Victor",hôtel solvay: interior,"1898-1900, photo, avenue louise 224, brussels","1200*805, true color, 127 kb",https://www.wga.hu/art/h/horta/solvay04.jpg
21027,"HORTA, Victor",hôtel solvay: interior,"1898-1900, photo, avenue louise 224, brussels","1200*798, true color, 206 kb",https://www.wga.hu/art/h/horta/solvay05.jpg
21028,"HORTA, Victor",hôtel solvay: staircase,"1898-1900, photo, avenue louise 224, brussels","1433*959, true color, 253 kb",https://www.wga.hu/art/h/horta/solvay06.jpg
21029,"HORTA, Victor",hôtel solvay: staircase,"1898-1900, photo, avenue louise 224, brussels","1436*959, true color, 178 kb",https://www.wga.hu/art/h/horta/solvay07.jpg
21030,"HORTA, Victor",hôtel solvay: staircase,"1898-1900, photo, avenue louise 224, brussels","1423*962, true color, 271 kb",https://www.wga.hu/art/h/horta/solvay09.jpg
21031,"HORTA, Victor",hôtel solvay: entrance hall,"1898-1900, photo, avenue louise 224, brussels","1437*961, true color, 276 kb",https://www.wga.hu/art/h/horta/solvay10.jpg
21032,"HORTA, Victor",hôtel solvay: staircase,"1898-1900, photo, avenue louise 224, brussels","800*1200, true color, 255 kb",https://www.wga.hu/art/h/horta/solvay11.jpg
21033,"HORTA, Victor",hôtel tassel: floor in the entrance hall,"1892-93, photo, 6 rue paul-emile janson, brussels","1000*667, true color, 143 kb",https://www.wga.hu/art/h/horta/htassel4.jpg
21034,"HORTA, Victor",hôtel solvay: doorbell,"1898-1900, photo, avenue louise 224, brussels","480*640, true color, 114 kb",https://www.wga.hu/art/h/horta/solvay03.jpg
21035,"HORTA, Victor",hôtel tassel: staircase,"1892-93, photo, 6 rue paul-emile janson, brussels","1000*847, true color, 157 kb",https://www.wga.hu/art/h/horta/htassel3.jpg
21036,"HORTA, Victor",hôtel solvay: staircase,"1898-1900, photo, avenue louise 224, brussels","1200*674, true color, 109 kb",https://www.wga.hu/art/h/horta/solvay12.jpg
21037,"HORTA, Victor",hôtel tassel: façade,"1892-93, photo, 6 rue paul-emile janson, brussels","1013*1600, true color, 181 kb",https://www.wga.hu/art/h/horta/htassel1.jpg
21038,"HORTA, Victor",hôtel tassel: entrance hall,"1892-93, photo, 6 rue paul-emile janson, brussels","957*1600, true color, 287 kb",https://www.wga.hu/art/h/horta/htassel2.jpg
21039,"HORTA, Victor",hôtel van eetvelde: central dome,"1895-97, photo, 4-6, avenue palmerston, brussels","1000*783, true color, 222 kb",https://www.wga.hu/art/h/horta/eetveld1.jpg
21040,"HORTA, Victor",hôtel van eetvelde: main hall,"1895-97, photo, 4-6, avenue palmerston, brussels","959*1200, true color, 248 kb",https://www.wga.hu/art/h/horta/eetveld2.jpg
21041,"HORTA, Victor",hôtel van eetvelde: main hall (detail),"1895-97, photo, 4-6, avenue palmerston, brussels","679*1200, true color, 175 kb",https://www.wga.hu/art/h/horta/eetveld3.jpg
21042,"HORTA, Victor",hôtel van eetvelde: main hall (detail),"1895-97, photo, 4-6, avenue palmerston, brussels","667*1000, true color, 142 kb",https://www.wga.hu/art/h/horta/eetveld4.jpg
21043,"HORTA, Victor",hôtel van eetvelde: general view,"1895-97, photo, 4-6, avenue palmerston, brussels","1600*1396, true color, 285 kb",https://www.wga.hu/art/h/horta/eetveld5.jpg
21044,"HORTA, Victor",hôtel van eetvelde: façade,"1895-97, photo, 4-6, avenue palmerston, brussels","920*1600, true color, 202 kb",https://www.wga.hu/art/h/horta/eetveld6.jpg
21045,"HORTA, Victor",maison & atelier horta: façade,"1898-1901, photo, 23-25 rue américaine, brussels","1132*1400, true color, 294 kb",https://www.wga.hu/art/h/horta/horta01.jpg
21046,"HORTA, Victor",maison & atelier horta: balcony,"1898-1901, photo, 23-25 rue américaine, brussels","1600*897, true color, 193 kb",https://www.wga.hu/art/h/horta/horta03.jpg
21047,"HORTA, Victor",maison & atelier horta: dining room,"1898-1901, photo, 23-25 rue américaine, brussels","1200*1600, true color, 273 kb",https://www.wga.hu/art/h/horta/horta02.jpg
21048,"HORTA, Victor",maison & atelier horta: letterbox on the front door,"1898-1901, photo, 23-25 rue américaine, brussels","1024*768, true color, 117 kb",https://www.wga.hu/art/h/horta/horta05.jpg
21049,"HORTA, Victor",maison & atelier horta: staircase,"1898-1901, photo, 23-25 rue américaine, brussels","1006*1400, true color, 232 kb",https://www.wga.hu/art/h/horta/horta06.jpg
21050,"HORTA, Victor",maison & atelier horta: door handles,"1898-1901, photo, 23-25 rue américaine, brussels","1050*1400, true color, 114 kb",https://www.wga.hu/art/h/horta/horta07.jpg
21051,"HORTA, Victor",table,"1902, wood, musée horta, brussels","1400*1050, true color, 131 kb",https://www.wga.hu/art/h/horta/horta08.jpg
21052,"HORTA, Victor",chair,"1890s, wood, musée horta, brussels","959*1338, true color, 221 kb",https://www.wga.hu/art/h/horta/horta09.jpg
21053,"HORTA, Victor",boiserie and furniture,"1902-04, wood, musée d'orsay, paris","1237*1600, true color, 194 kb",https://www.wga.hu/art/h/horta/horta091.jpg
21054,"HORTA, Victor",maison du peuple: façade,"1896-99, photo, musée horta, brussels","1400*988, grayscale, 282 kb",https://www.wga.hu/art/h/horta/horta10.jpg
21055,"HORTA, Victor",maison du peuple: theatre hall,"1896-99, photo, musée horta, brussels","1400*990, grayscale, 247 kb",https://www.wga.hu/art/h/horta/horta11.jpg
21056,"HORTA, Victor",maison du peuple: dining hall,"1896-99, photo, musée horta, brussels","1131*1600, grayscale, 293 kb",https://www.wga.hu/art/h/horta/horta12.jpg
21057,"HORTA, Victor",maison & atelier horta: front door,"1898-1901, photo, 23-25 rue américaine, brussels","1200*1600, true color, 282 kb",https://www.wga.hu/art/h/horta/horta04.jpg
21058,"HOSCHEDÉ-MONET, Blanche","haystack, effect of snow","1890-91, oil on canvas, 46 x 62 cm, fondation claude monet, giverny","1408*1000, true color, 221 kb",https://www.wga.hu/art/h/hoschede/haystack.jpg
21059,"HOUASSE, Michel-Ange",bacchanal,"1719, oil on canvas, 125 x 180 cm, museo del prado, madrid","1400*954, true color, 196 kb",https://www.wga.hu/art/h/houasse/son/bacchana.jpg
21060,"HOUASSE, Michel-Ange",view of the monastery of el escorial,"1723, oil on canvas, 50 x 82 cm, museo del prado, madrid","1300*800, true color, 198 kb",https://www.wga.hu/art/h/houasse/son/escorial.jpg
21061,"HOUASSE, René-Antoine",precious vessels (detail of the ceiling),"c. 1680, fresco, salon de l'abondance, versailles","1022*700, true color, 141 kb",https://www.wga.hu/art/h/houasse/father/vessels.jpg
21062,"HOUBRAKEN, Arnold",pallas athene visiting apollo on the parnassus,"1703, oil on canvas, 71 x 96 cm, dordrechts museum, dordrecht","904*650, true color, 59 kb",https://www.wga.hu/art/h/houbrake/pallas_a.jpg
21063,"HOUBRAKEN, Arnold",the artist and his model,"c. 1700, oil on panel, 29 x 19 cm, rijksmuseum, amsterdam","800*1215, true color, 116 kb",https://www.wga.hu/art/h/houbrake/model.jpg
21064,"HOUBRAKEN, Arnold",commemoration of king mausolus by queen artemisia,"-, oil on canvas, 66 x 79 cm, private collection","900*757, true color, 148 kb",https://www.wga.hu/art/h/houbrake/commemor.jpg
21065,"HOUCKGEEST, Gerard",imaginary gothic church,"1637-39, engraving, 251 x 216 mm, rijksmuseum, amsterdam","600*747, grayscale, 112 kb",https://www.wga.hu/art/h/houckgee/zimagina.jpg
21066,"HOUCKGEEST, Gerard","interior of the oude kerk, delft, with the pulpit of 1548","1651, oil on panel, 49 x 41 cm, rijksmuseum, amsterdam","1035*1300, true color, 195 kb",https://www.wga.hu/art/h/houckgee/oudekerk.jpg
21067,"HOUCKGEEST, Gerard",interior of nieuwe kerk in delft with the tomb of william the silent,"1650-51, oil on canvas, 117 x 90 cm, nationalmuseum, stockholm","1000*1321, true color, 184 kb",https://www.wga.hu/art/h/houckgee/nieuwe5.jpg
21068,"HOUCKGEEST, Gerard","interior of the nieuwe kerk, delft, with the tomb of william the silent","1651-52, oil on panel (cut round at top), 60 x 41 cm, private collection","942*1400, true color, 210 kb",https://www.wga.hu/art/h/houckgee/nieuwe4.jpg
21069,"HOUCKGEEST, Gerard",view through an arcade,"1638, oil on canvas, 131 x 152 cm, national gallery of scotland, edinburgh","1244*1100, true color, 185 kb",https://www.wga.hu/art/h/houckgee/viewarca.jpg
21070,"HOUCKGEEST, Gerard",ambulatory of the new church in delft with the tomb of william the silent,"c. 1651, oil on panel, 66 x 78 cm, mauritshuis, the hague","1300*1108, true color, 213 kb",https://www.wga.hu/art/h/houckgee/nieuwe2.jpg
21071,"HOUCKGEEST, Gerard","interior of the nieuwe kerk, delft, with the tomb of william the silent","1650, oil on panel, 126 x 89 cm, kunsthalle, hamburg","1000*1446, true color, 211 kb",https://www.wga.hu/art/h/houckgee/nieuwe1.jpg
21072,"HOUCKGEEST, Gerard",interior of an imaginary catholic church in classical style,"1638-40, oil on panel, 69 x 98 cm, private collection","1232*900, true color, 191 kb",https://www.wga.hu/art/h/houckgee/imaginar.jpg
21073,"HOUCKGEEST, Gerard",the nieuwe kerk in delft with the tomb of william the silent,"1651, oil on panel, 56 x 38 cm, mauritshuis, the hague","1000*1559, true color, 217 kb",https://www.wga.hu/art/h/houckgee/nieuwe3.jpg
21074,"HOUDON, Jean-Antoine",voltaire seated,"1781, marble, height 165 cm, comédie française, paris","1035*1300, true color, 225 kb",https://www.wga.hu/art/h/houdon/voltair.jpg
21075,"HOUDON, Jean-Antoine",bust of napoleon,"1806, marble, musée des beaux-arts, dijon","700*1096, grayscale, 83 kb",https://www.wga.hu/art/h/houdon/napoleon.jpg
21076,"HOUDON, Jean-Antoine",peasant girl of frascati,"1774, marble, height 96 cm, musée cognacq-jay, paris","711*1032, grayscale, 30 kb",https://www.wga.hu/art/h/houdon/peasant.jpg
21077,"HOUDON, Jean-Antoine",sabine houdon,"1788, marble, height 34 cm (with socle), metropolitan museum of art, new york","1103*1600, true color, 144 kb",https://www.wga.hu/art/h/houdon/sabine.jpg
21078,"HOUDON, Jean-Antoine",madame de sérilly,"1782, marble, height 62 cm, wallace collection, london","717*1130, true color, 81 kb",https://www.wga.hu/art/h/houdon/serilly.jpg
21079,"HOUDON, Jean-Antoine",st bruno,"1766-67, marble, height 315 cm, santa maria degli angeli, rome","800*1160, grayscale, 82 kb",https://www.wga.hu/art/h/houdon/st_bruno.jpg
21080,"HOUDON, Jean-Antoine",voltaire seated,"1781, terra-cotta, height 120 cm, musée fabre, montpellier","1000*1320, true color, 138 kb",https://www.wga.hu/art/h/houdon/voltaire.jpg
21081,"HOUDON, Jean-Antoine",winter (the cold girl),"1783, marble, height 145 cm, musée fabre, montpellier","712*1333, true color, 62 kb",https://www.wga.hu/art/h/houdon/winter.jpg
21082,"HOUDON, Jean-Antoine",george washington,"1788, marble, lifesize, state capitol, richmond, virginia","930*1145, grayscale, 120 kb",https://www.wga.hu/art/h/houdon/washing2.jpg
21083,"HOUDON, Jean-Antoine",bust of george washington,"1789-1808, marble, musée du louvre, paris","800*1010, true color, 107 kb",https://www.wga.hu/art/h/houdon/washing3.jpg
21084,"HOUDON, Jean-Antoine",summer,"1785, marble, height 155 cm, musée fabre, montpellier","747*1317, true color, 76 kb",https://www.wga.hu/art/h/houdon/wbsummer.jpg
21085,"HOUDON, Jean-Antoine",bust of mirabeau,"1800, marble, château de versailles, versailles","525*705, grayscale, 31 kb",https://www.wga.hu/art/h/houdon/mirabeau.jpg
21086,"HOUDON, Jean-Antoine",winter (the cold girl),"1783, marble, height 145 cm, musée fabre, montpellier","601*1250, true color, 56 kb",https://www.wga.hu/art/h/houdon/winter1.jpg
21087,"HOUDON, Jean-Antoine",winter (the cold girl),"1783, marble, height 145 cm, musée fabre, montpellier","670*1400, true color, 45 kb",https://www.wga.hu/art/h/houdon/winter2.jpg
21088,"HOUDON, Jean-Antoine",winter,"1787, bronze, height 144 cm, metropolitan museum of art, new york","1600*984, true color, 86 kb",https://www.wga.hu/art/h/houdon/winter3.jpg
21089,"HOUDON, Jean-Antoine",bust of george washington,"1784, marble, mount vernon, virginia","700*962, grayscale, 53 kb",https://www.wga.hu/art/h/houdon/washing1.jpg
21090,"HOUDON, Jean-Antoine",portrait of joseph jérôme lalande,"1802, marble, musée du louvre, paris","800*1129, true color, 89 kb",https://www.wga.hu/art/h/houdon/lalande.jpg
21091,"HOUDON, Jean-Antoine",bust of a child,"1791, plaster, height 40 cm, musée du louvre, paris","650*973, true color, 64 kb",https://www.wga.hu/art/h/houdon/bustchil.jpg
21092,"HOUDON, Jean-Antoine",robert fulton,"c. 1803, plaster, height 68,5 cm, metropolitan museum of art, new york","900*1276, true color, 105 kb",https://www.wga.hu/art/h/houdon/fulton.jpg
21093,"HOUDON, Jean-Antoine",louise brongniart,"1777, terracotta, height 35 cm, musée du louvre, paris","723*1177, true color, 81 kb",https://www.wga.hu/art/h/houdon/bustbro1.jpg
21094,"HOUDON, Jean-Antoine",bust of alexandre brongniart,"1777, marble, height 39 cm, national gallery of art, washington","819*1395, true color, 74 kb",https://www.wga.hu/art/h/houdon/bustbro2.jpg
21095,"HOUDON, Jean-Antoine",bust of thomas jefferson,"1789, marble, height 78 cm, museum of fine arts, boston","806*1159, true color, 63 kb",https://www.wga.hu/art/h/houdon/jefferso.jpg
21096,"HOUDON, Jean-Antoine",bust of the comtesse de sabran,"c. 1785, marble, neues palais, potsdam","809*1200, grayscale, 79 kb",https://www.wga.hu/art/h/houdon/bustsabr.jpg
21097,"HOUDON, Jean-Antoine",mademoiselle servat,"1777, marble, height 77 cm, liebighaus, frankfurt","1000*1346, true color, 101 kb",https://www.wga.hu/art/h/houdon/bustserv.jpg
21098,"HOUDON, Jean-Antoine",bust of the artist's wife,"c. 1770, marble, musée du louvre, paris","720*977, grayscale, 74 kb",https://www.wga.hu/art/h/houdon/bustwife.jpg
